39, Adm-clerical, Male, <=50K
32, Craft-repair, Male, <=50K
30, Prof-specialty, Female, <=50K
43, Exec-managerial, Male, <=50K
31, Other-service, Male, <=50K
64, Adm-clerical, Female, <=50K
37, Protective-serv, Male, <=50K
49, Sales, Male, <=50K
29, Machine-op-inspct, Male, <=50K
35, Exec-managerial, Male, <=50K
37, Prof-specialty, Male, <=50K
42, Prof-specialty, Male, >50K
21, ?, Male, <=50K
23, Sales, Male, <=50K
35, Other-service, Female, <=50K
29, Protective-serv, Male, >50K
23, Other-service, Female, <=50K
21, Other-service, Female, <=50K
45, Prof-specialty, Male, <=50K
24, ?, Male, <=50K
38, Handlers-cleaners, Male, <=50K
28, ?, Female, <=50K
23, Sales, Female, <=50K
39, Sales, Male, <=50K
45, Exec-managerial, Male, >50K
68, Exec-managerial, Female, <=50K
60, Prof-specialty, Male, >50K
38, Prof-specialty, Female, >50K
41, Craft-repair, Male, <=50K
48, Craft-repair, Male, <=50K
33, Machine-op-inspct, Male, <=50K
48, Craft-repair, Male, <=50K
23, Adm-clerical, Female, <=50K
26, Craft-repair, Male, <=50K
55, Exec-managerial, Male, >50K
35, Prof-specialty, Male, <=50K
52, Exec-managerial, Male, >50K
46, Adm-clerical, Female, <=50K
72, ?, Male, <=50K
18, Other-service, Female, <=50K
62, Transport-moving, Male, <=50K
22, Transport-moving, Female, <=50K
40, Adm-clerical, Female, >50K
26, Sales, Male, <=50K
35, Sales, Female, <=50K
25, Sales, Female, <=50K
46, ?, Female, >50K
39, Craft-repair, Male, >50K
41, Craft-repair, Male, >50K
59, Handlers-cleaners, Male, >50K
37, Craft-repair, Male, <=50K
38, Craft-repair, Male, <=50K
33, Exec-managerial, Male, <=50K
23, Other-service, Female, <=50K
67, Prof-specialty, Male, >50K
60, Prof-specialty, Female, >50K
39, Prof-specialty, Male, >50K
32, Transport-moving, Male, >50K
26, Prof-specialty, Female, <=50K
39, Tech-support, Female, <=50K
28, Adm-clerical, Female, <=50K
29, Craft-repair, Female, <=50K
43, Craft-repair, Male, <=50K
23, Tech-support, Male, <=50K
32, Sales, Male, >50K
33, Prof-specialty, Female, >50K
45, Other-service, Female, <=50K
48, Craft-repair, Male, <=50K
43, Prof-specialty, Male, >50K
50, Transport-moving, Male, >50K
63, Tech-support, Male, >50K
55, Craft-repair, Male, >50K
22, Exec-managerial, Female, <=50K
32, Other-service, Male, <=50K
27, Exec-managerial, Male, <=50K
22, Sales, Female, <=50K
44, Transport-moving, Male, <=50K
34, Other-service, Female, <=50K
28, Machine-op-inspct, Female, <=50K
40, Prof-specialty, Female, >50K
45, Transport-moving, Male, <=50K
17, Other-service, Male, <=50K
53, Craft-repair, Male, <=50K
58, Craft-repair, Male, >50K
55, Craft-repair, Male, <=50K
44, Craft-repair, Male, <=50K
40, Craft-repair, Male, <=50K
58, Exec-managerial, Male, <=50K
38, Craft-repair, Male, >50K
62, Priv-house-serv, Female, <=50K
31, Craft-repair, Male, <=50K
31, Craft-repair, Male, <=50K
30, Exec-managerial, Male, <=50K
37, Adm-clerical, Female, <=50K
38, Craft-repair, Male, <=50K
58, Farming-fishing, Male, <=50K
30, Exec-managerial, Male, >50K
28, Prof-specialty, Female, <=50K
46, Exec-managerial, Female, <=50K
34, Tech-support, Female, <=50K
39, Craft-repair, Male, <=50K
61, Sales, Female, <=50K
30, Machine-op-inspct, Female, <=50K
31, Other-service, Female, <=50K
21, Adm-clerical, Male, <=50K
50, Machine-op-inspct, Male, <=50K
47, Adm-clerical, Male, <=50K
20, Handlers-cleaners, Male, <=50K
23, Other-service, Female, <=50K
46, Other-service, Female, <=50K
20, Handlers-cleaners, Male, <=50K
33, Sales, Male, >50K
30, Adm-clerical, Female, <=50K
43, Protective-serv, Female, <=50K
23, Handlers-cleaners, Male, <=50K
34, Exec-managerial, Male, >50K
25, Adm-clerical, Male, <=50K
50, Prof-specialty, Female, >50K
44, Exec-managerial, Female, >50K
26, Prof-specialty, Female, <=50K
35, Prof-specialty, Female, >50K
48, Prof-specialty, Male, <=50K
26, Machine-op-inspct, Male, <=50K
41, Prof-specialty, Female, <=50K
25, Other-service, Male, <=50K
33, Prof-specialty, Female, <=50K
24, Exec-managerial, Female, <=50K
31, Adm-clerical, Female, <=50K
24, Prof-specialty, Female, <=50K
41, Priv-house-serv, Female, <=50K
38, Craft-repair, Male, <=50K
19, Craft-repair, Male, <=50K
19, Adm-clerical, Male, <=50K
24, Other-service, Male, <=50K
59, ?, Male, <=50K
67, Exec-managerial, Male, >50K
49, Machine-op-inspct, Male, <=50K
35, Tech-support, Male, >50K
44, Exec-managerial, Male, >50K
58, ?, Male, >50K
22, Protective-serv, Male, <=50K
21, Exec-managerial, Male, <=50K
50, Handlers-cleaners, Male, <=50K
44, Prof-specialty, Male, <=50K
36, Adm-clerical, Male, <=50K
30, Adm-clerical, Male, >50K
52, Sales, Male, >50K
35, Craft-repair, Male, <=50K
48, Protective-serv, Male, <=50K
23, Sales, Male, <=50K
37, Sales, Male, <=50K
44, Prof-specialty, Male, >50K
44, Transport-moving, Male, >50K
36, Prof-specialty, Male, <=50K
26, Exec-managerial, Male, <=50K
31, Prof-specialty, Male, >50K
23, ?, Male, <=50K
29, Craft-repair, Male, <=50K
53, Craft-repair, Female, <=50K
52, Exec-managerial, Male, <=50K
55, Handlers-cleaners, Male, >50K
31, Sales, Male, <=50K
19, ?, Female, <=50K
64, ?, Female, <=50K
55, Sales, Male, <=50K
48, Prof-specialty, Male, >50K
20, Craft-repair, Female, <=50K
50, Adm-clerical, Female, >50K
45, Exec-managerial, Male, <=50K
17, Handlers-cleaners, Male, <=50K
38, Other-service, Female, <=50K
43, Exec-managerial, Female, >50K
22, Craft-repair, Male, <=50K
63, Craft-repair, Female, <=50K
36, Exec-managerial, Male, <=50K
56, Prof-specialty, Male, >50K
43, Prof-specialty, Male, <=50K
41, Tech-support, Male, >50K
41, Adm-clerical, Female, <=50K
36, Prof-specialty, Male, <=50K
59, Prof-specialty, Male, >50K
46, Exec-managerial, Male, >50K
23, Prof-specialty, Female, <=50K
46, Prof-specialty, Male, <=50K
53, Adm-clerical, Male, >50K
47, Machine-op-inspct, Male, <=50K
46, Prof-specialty, Female, <=50K
47, Craft-repair, Male, >50K
29, Machine-op-inspct, Male, >50K
32, Exec-managerial, Female, <=50K
90, Machine-op-inspct, Male, <=50K
63, Craft-repair, Male, <=50K
23, Prof-specialty, Male, <=50K
76, ?, Male, <=50K
23, Adm-clerical, Female, <=50K
44, Adm-clerical, Female, >50K
81, Exec-managerial, Female, <=50K
17, Other-service, Female, <=50K
56, Tech-support, Male, >50K
58, Craft-repair, Male, <=50K
45, Adm-clerical, Male, >50K
25, Handlers-cleaners, Male, <=50K
36, Prof-specialty, Female, >50K
32, Tech-support, Female, >50K
25, Other-service, Male, <=50K
29, Adm-clerical, Male, >50K
23, Adm-clerical, Male, <=50K
41, Prof-specialty, Male, >50K
48, Exec-managerial, Male, >50K
29, Transport-moving, Male, <=50K
27, ?, Male, <=50K
55, Craft-repair, Male, <=50K
30, Handlers-cleaners, Male, <=50K
45, Other-service, Female, <=50K
50, Craft-repair, Male, <=50K
22, Craft-repair, Male, <=50K
80, Other-service, Female, <=50K
30, Handlers-cleaners, Male, <=50K
20, Sales, Female, <=50K
29, Sales, Male, <=50K
56, Machine-op-inspct, Male, <=50K
63, Adm-clerical, Male, <=50K
20, Handlers-cleaners, Male, <=50K
38, Adm-clerical, Female, <=50K
31, Craft-repair, Male, <=50K
21, Sales, Male, <=50K
47, Machine-op-inspct, Male, >50K
25, Tech-support, Female, <=50K
31, Adm-clerical, Female, <=50K
28, Exec-managerial, Female, <=50K
38, Transport-moving, Male, <=50K
30, Protective-serv, Male, <=50K
39, Exec-managerial, Male, >50K
27, Prof-specialty, Female, <=50K
26, Exec-managerial, Female, <=50K
47, Adm-clerical, Female, <=50K
27, Craft-repair, Male, <=50K
43, Protective-serv, Male, <=50K
32, Prof-specialty, Male, <=50K
20, Sales, Male, <=50K
21, Handlers-cleaners, Female, <=50K
32, Prof-specialty, Male, <=50K
37, Machine-op-inspct, Male, <=50K
45, Craft-repair, Male, <=50K
37, Sales, Male, >50K
54, ?, Female, <=50K
24, Prof-specialty, Male, <=50K
28, ?, Male, <=50K
23, Farming-fishing, Male, <=50K
54, ?, Male, <=50K
40, Machine-op-inspct, Male, >50K
38, Craft-repair, Male, >50K
71, Machine-op-inspct, Male, <=50K
51, Adm-clerical, Female, <=50K
52, Adm-clerical, Male, <=50K
30, Sales, Female, <=50K
34, Craft-repair, Male, >50K
38, Machine-op-inspct, Female, <=50K
43, Prof-specialty, Female, >50K
43, Transport-moving, Male, <=50K
36, Exec-managerial, Male, >50K
24, Adm-clerical, Female, <=50K
29, ?, Male, <=50K
55, Other-service, Female, <=50K
51, Prof-specialty, Male, >50K
43, Exec-managerial, Female, <=50K
28, Protective-serv, Male, <=50K
54, Sales, Male, <=50K
47, Prof-specialty, Male, >50K
47, Sales, Male, >50K
47, Other-service, Male, >50K
38, Adm-clerical, Female, <=50K
60, Farming-fishing, Male, <=50K
19, Sales, Female, <=50K
22, Adm-clerical, Female, <=50K
55, Prof-specialty, Male, >50K
44, Sales, Female, <=50K
53, Exec-managerial, Male, >50K
44, Prof-specialty, Female, >50K
28, Protective-serv, Male, <=50K
30, Transport-moving, Female, <=50K
39, Exec-managerial, Female, <=50K
43, Exec-managerial, Female, <=50K
24, Sales, Female, <=50K
27, Protective-serv, Male, <=50K
64, Farming-fishing, Male, <=50K
41, Farming-fishing, Male, >50K
28, Transport-moving, Male, <=50K
61, Prof-specialty, Male, <=50K
27, Machine-op-inspct, Female, <=50K
49, Adm-clerical, Female, <=50K
20, Craft-repair, Male, <=50K
41, Prof-specialty, Female, <=50K
28, Craft-repair, Male, <=50K
36, Machine-op-inspct, Male, <=50K
44, Craft-repair, Male, <=50K
51, Adm-clerical, Female, >50K
40, Prof-specialty, Female, <=50K
19, Craft-repair, Female, <=50K
54, Prof-specialty, Female, <=50K
55, Craft-repair, Male, <=50K
57, Prof-specialty, Female, <=50K
29, Priv-house-serv, Female, <=50K
51, Sales, Female, <=50K
44, Other-service, Male, <=50K
35, Protective-serv, Male, <=50K
40, Transport-moving, Male, <=50K
46, Other-service, Female, <=50K
25, Craft-repair, Male, >50K
33, Prof-specialty, Male, <=50K
32, Machine-op-inspct, Female, <=50K
22, Tech-support, Female, <=50K
39, Sales, Female, <=50K
18, Farming-fishing, Male, <=50K
43, Adm-clerical, Female, <=50K
46, Tech-support, Male, <=50K
63, Sales, Male, >50K
40, ?, Male, <=50K
59, Exec-managerial, Male, >50K
40, Prof-specialty, Female, <=50K
23, Other-service, Male, <=50K
64, ?, Male, <=50K
36, Sales, Male, <=50K
48, Machine-op-inspct, Female, <=50K
43, Prof-specialty, Female, >50K
18, Other-service, Female, <=50K
17, Craft-repair, Male, <=50K
36, Prof-specialty, Male, <=50K
53, Machine-op-inspct, Male, >50K
36, Exec-managerial, Female, <=50K
20, Handlers-cleaners, Male, <=50K
22, Sales, Female, <=50K
34, Prof-specialty, Male, >50K
39, Other-service, Male, <=50K
57, Other-service, Female, <=50K
30, Other-service, Female, <=50K
37, Prof-specialty, Male, >50K
51, Machine-op-inspct, Male, >50K
38, Transport-moving, Male, <=50K
34, Exec-managerial, Female, <=50K
47, Adm-clerical, Female, <=50K
28, Farming-fishing, Male, <=50K
25, Other-service, Male, <=50K
25, Exec-managerial, Female, <=50K
50, Exec-managerial, Male, >50K
50, Craft-repair, Male, >50K
43, Craft-repair, Male, <=50K
27, Transport-moving, Male, <=50K
32, Craft-repair, Male, <=50K
44, Farming-fishing, Male, <=50K
19, Sales, Female, <=50K
53, Exec-managerial, Male, >50K
21, Protective-serv, Male, <=50K
26, Transport-moving, Male, <=50K
68, Transport-moving, Male, <=50K
31, Sales, Male, <=50K
32, Exec-managerial, Male, >50K
33, Adm-clerical, Male, <=50K
49, ?, Male, <=50K
24, Craft-repair, Male, <=50K
30, Sales, Male, <=50K
49, Craft-repair, Male, >50K
18, Handlers-cleaners, Male, <=50K
30, Adm-clerical, Female, <=50K
51, Craft-repair, Male, <=50K
52, Prof-specialty, Male, <=50K
52, Other-service, Male, <=50K
23, Other-service, Male, <=50K
23, Craft-repair, Male, <=50K
36, Machine-op-inspct, Male, <=50K
19, Craft-repair, Male, <=50K
53, Craft-repair, Male, <=50K
17, Handlers-cleaners, Male, <=50K
69, Handlers-cleaners, Female, <=50K
46, Prof-specialty, Female, <=50K
33, Tech-support, Male, <=50K
40, Machine-op-inspct, Male, <=50K
56, Transport-moving, Male, <=50K
29, Prof-specialty, Male, <=50K
41, Adm-clerical, Female, <=50K
22, Sales, Male, <=50K
28, Craft-repair, Male, <=50K
31, Craft-repair, Male, <=50K
35, Prof-specialty, Female, <=50K
38, Machine-op-inspct, Male, <=50K
17, Other-service, Female, <=50K
39, Craft-repair, Male, <=50K
27, Other-service, Male, <=50K
50, Adm-clerical, Female, <=50K
56, Transport-moving, Male, <=50K
80, Farming-fishing, Male, <=50K
38, Farming-fishing, Female, <=50K
52, Protective-serv, Male, >50K
26, Prof-specialty, Male, <=50K
43, Other-service, Female, <=50K
45, Exec-managerial, Female, <=50K
41, Exec-managerial, Male, >50K
30, Adm-clerical, Female, <=50K
24, Craft-repair, Male, <=50K
43, Other-service, Female, <=50K
44, Exec-managerial, Male, >50K
54, Transport-moving, Male, <=50K
23, Prof-specialty, Female, >50K
33, Sales, Male, >50K
18, Other-service, Male, <=50K
38, Prof-specialty, Female, <=50K
41, Farming-fishing, Male, <=50K
22, ?, Male, <=50K
66, Craft-repair, Male, >50K
70, ?, Male, <=50K
58, Craft-repair, Female, >50K
60, Prof-specialty, Female, <=50K
24, Craft-repair, Male, <=50K
61, Other-service, Female, <=50K
35, Craft-repair, Male, <=50K
19, Prof-specialty, Female, <=50K
52, Adm-clerical, Female, <=50K
38, Sales, Male, >50K
39, Sales, Male, <=50K
33, Craft-repair, Male, <=50K
52, Adm-clerical, Female, <=50K
41, Machine-op-inspct, Female, <=50K
37, Sales, Male, <=50K
38, Prof-specialty, Male, >50K
27, Exec-managerial, Female, <=50K
38, Adm-clerical, Female, <=50K
38, Prof-specialty, Male, >50K
49, Tech-support, Male, >50K
38, Sales, Male, >50K
22, Machine-op-inspct, Male, <=50K
40, Prof-specialty, Male, >50K
20, Craft-repair, Male, <=50K
34, Prof-specialty, Female, <=50K
24, Adm-clerical, Male, <=50K
58, Prof-specialty, Male, >50K
24, Adm-clerical, Female, <=50K
43, Craft-repair, Male, <=50K
38, Exec-managerial, Female, <=50K
42, Craft-repair, Male, <=50K
27, Machine-op-inspct, Male, <=50K
18, Sales, Female, <=50K
37, Craft-repair, Male, >50K
48, Transport-moving, Male, <=50K
40, Other-service, Female, <=50K
50, Exec-managerial, Male, >50K
57, Sales, Female, <=50K
36, Protective-serv, Male, >50K
41, Farming-fishing, Male, <=50K
90, Machine-op-inspct, Male, <=50K
66, Other-service, Female, <=50K
34, Farming-fishing, Female, <=50K
23, Craft-repair, Male, <=50K
35, Protective-serv, Male, <=50K
32, Craft-repair, Male, <=50K
33, Prof-specialty, Male, >50K
32, Exec-managerial, Male, <=50K
31, Craft-repair, Male, <=50K
32, Sales, Male, <=50K
40, Other-service, Male, <=50K
27, Protective-serv, Male, <=50K
34, Protective-serv, Male, <=50K
35, Other-service, Female, >50K
29, Exec-managerial, Male, <=50K
41, Other-service, Female, <=50K
33, Prof-specialty, Female, >50K
22, ?, Female, <=50K
52, Prof-specialty, Male, >50K
20, Craft-repair, Male, <=50K
18, Protective-serv, Male, <=50K
63, Prof-specialty, Male, >50K
49, Other-service, Female, <=50K
58, Sales, Male, <=50K
23, Other-service, Female, <=50K
59, Craft-repair, Male, >50K
49, Exec-managerial, Male, <=50K
23, Prof-specialty, Female, <=50K
17, ?, Male, <=50K
20, Handlers-cleaners, Male, <=50K
36, Exec-managerial, Male, >50K
64, Exec-managerial, Female, <=50K
34, Exec-managerial, Female, <=50K
63, Adm-clerical, Female, <=50K
51, Adm-clerical, Female, <=50K
40, Adm-clerical, Female, <=50K
55, Craft-repair, Male, <=50K
35, Craft-repair, Male, <=50K
30, Machine-op-inspct, Male, <=50K
47, ?, Male, <=50K
29, Craft-repair, Male, <=50K
17, ?, Female, <=50K
32, Prof-specialty, Male, >50K
55, Machine-op-inspct, Male, <=50K
47, Exec-managerial, Male, >50K
50, Other-service, Male, <=50K
42, Craft-repair, Male, >50K
32, Craft-repair, Male, >50K
60, Sales, Male, <=50K
53, Craft-repair, Male, <=50K
58, Exec-managerial, Male, >50K
45, Prof-specialty, Male, <=50K
31, Exec-managerial, Male, <=50K
32, Craft-repair, Male, <=50K
37, Other-service, Female, <=50K
28, Adm-clerical, Female, <=50K
26, Craft-repair, Male, <=50K
47, Exec-managerial, Male, >50K
34, Exec-managerial, Male, >50K
42, Machine-op-inspct, Male, <=50K
48, Tech-support, Female, >50K
32, Machine-op-inspct, Female, <=50K
35, Exec-managerial, Female, >50K
46, Prof-specialty, Female, >50K
38, Other-service, Male, <=50K
49, ?, Male, <=50K
35, Adm-clerical, Male, >50K
61, ?, Male, <=50K
45, Adm-clerical, Male, <=50K
31, Exec-managerial, Male, <=50K
52, Exec-managerial, Male, >50K
20, Handlers-cleaners, Male, <=50K
64, ?, Male, <=50K
20, ?, Male, <=50K
24, Tech-support, Male, <=50K
29, Craft-repair, Male, >50K
23, Exec-managerial, Female, <=50K
34, Adm-clerical, Male, <=50K
54, Adm-clerical, Female, <=50K
21, Other-service, Female, <=50K
23, Adm-clerical, Female, <=50K
79, Priv-house-serv, Female, <=50K
55, Exec-managerial, Male, >50K
42, ?, Male, <=50K
60, Tech-support, Female, <=50K
37, Craft-repair, Male, <=50K
47, Transport-moving, Male, <=50K
20, Adm-clerical, Male, <=50K
53, Other-service, Male, <=50K
34, Machine-op-inspct, Female, <=50K
43, Prof-specialty, Female, <=50K
24, Transport-moving, Male, <=50K
23, Protective-serv, Male, <=50K
29, Machine-op-inspct, Male, <=50K
58, Adm-clerical, Female, <=50K
55, ?, Male, >50K
40, Adm-clerical, Female, <=50K
43, Adm-clerical, Female, <=50K
25, Exec-managerial, Male, <=50K
23, Prof-specialty, Male, <=50K
34, Craft-repair, Male, <=50K
26, Sales, Female, <=50K
60, Prof-specialty, Female, >50K
39, Transport-moving, Male, >50K
21, Other-service, Male, <=50K
45, Transport-moving, Male, <=50K
33, Exec-managerial, Male, <=50K
26, Exec-managerial, Male, >50K
39, Adm-clerical, Female, <=50K
29, Prof-specialty, Female, >50K
29, ?, Female, <=50K
52, Other-service, Male, <=50K
34, Other-service, Male, >50K
24, Machine-op-inspct, Male, <=50K
77, Farming-fishing, Male, >50K
34, Farming-fishing, Male, <=50K
53, Farming-fishing, Male, <=50K
31, Craft-repair, Male, <=50K
58, Sales, Female, <=50K
50, Sales, Male, >50K
32, Craft-repair, Male, <=50K
57, Other-service, Female, <=50K
32, Sales, Female, <=50K
77, Priv-house-serv, Female, <=50K
37, Craft-repair, Male, <=50K
51, Adm-clerical, Female, <=50K
33, Sales, Male, <=50K
53, Transport-moving, Female, <=50K
32, Sales, Male, <=50K
30, Craft-repair, Male, <=50K
19, Adm-clerical, Female, <=50K
33, Other-service, Female, <=50K
31, Adm-clerical, Female, <=50K
